direction,t1_bias,t1_strength,t1_pd_zone,t2_in_4h_ob,t2_in_1h_ob,t2_in_fvg,t2_in_brk,t2_in_rej,t2_in_mit,t2_in_vi,zone_quality,t2_confluence,t2m30_in_ob,t2m30_in_fvg,t2m30_in_brk,t2m30_in_rej,t2m30_choch,t2m30_zone_qual,t4_in_5m_ob,ob_height_atr,entry_depth_ob,session,t3_in_ote,t3_choch,swept,conf_score,sl_atr_ratio,rr_potential,atr_pct_of_price,tp2_distance_r,rvol,vol_pct,mom_12b,mom_48b,mom_96b,body_ratio,atr_rank,bb_score,tsm_score,day_of_week,label,sym,ts,entry,sl,tp1,ml_proba
1,0,0.0,0,0,1,0,0,0,1,0,0.9000000000000001,0.1,0,0,0,0,0,,0,1.0,0.5,0,0,1,1,0.7716224853820272,1.65049986502395,4.0,0.00312474342873055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DASHUSDT,2024-07-10 08:30:00+00:00,23.88,23.75684156005638,24.372633759774477,0.2414205473617504
1,0,0.0,0,0,1,0,0,0,1,0,0.9000000000000001,0.1,0,0,0,0,0,,0,1.0,0.5,0,0,1,1,0.7716224853820272,0.5947441099534718,4.0,0.0029599003700320546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DASHUSDT,2024-07-10 09:00:00+00:00,23.8,23.75810287719521,23.967588491219164,0.29420562181881793
1,0,0.0,0,0,1,0,0,0,1,0,0.9000000000000001,0.1,0,0,0,0,0,,0,1.0,0.5,0,0,1,1,0.7716224853820272,1.3708051902196352,4.0,0.0031154138183568667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DASHUSDT,2024-07-10 09:30:00+00:00,23.86,23.75810287719521,24.267588491219158,0.2414205473617504
1,0,0.0,0,1,0,0,0,0,0,0,0.75,0.55,0,0,0,0,0,,0,8.846484607383545,0.037500000000002774,2,0,0,1,0.6147281059562832,2.3898308289025287,4.0,0.002342175636944779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ADAUSDT,2024-07-10 18:00:00+00:00,0.3861,0.38393884249170984,0.3947446300331606,0.1821085852490856
1,0,0.0,0,1,0,0,0,0,0,0,0.75,0.55,0,0,0,0,0,,0,9.84939355940548,0.0,2,0,0,1,0.6147281059562832,2.168291677406443,4.0,0.0021058666018040338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ADAUSDT,2024-07-10 18:30:00+00:00,0.3857,0.38393884249170984,0.39274463003316057,0.19058703704005062
1,0,0.0,0,1,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,11.026162934235817,0.0,2,0,0,1,0.6147281059562832,0.7734267647721446,4.0,0.0018869884289446873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ADAUSDT,2024-07-10 19:00:00+00:00,0.3845,0.38393884249170984,0.3867446300331607,0.20976223412126374
1,0,0.0,0,1,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,11.637901546329882,0.0,2,0,0,1,0.6147281059562832,1.3982320564996036,4.0,0.0017859421906015532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ADAUSDT,2024-07-10 19:30:00+00:00,0.3849,0.38393884249170984,0.38874463003316073,0.19254284362496718
1,0,0.0,0,1,0,0,0,0,0,0,0.75,0.55,0,0,0,0,0,,0,10.81262403563449,0.875,0,0,1,1,0.7903195310527981,11.913009024712625,4.0,0.0018835944642931412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ADAUSDT,2024-07-11 07:00:00+00:00,0.3928,0.3839858516597254,0.4280565933610984,0.1102685419785777
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,4.769420939830228,0.0,0,0,1,1,0.8232869259066665,1.2138266879636368,4.0,0.002451314016874911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AVAXUSDT,2024-07-11 09:00:00+00:00,25.66,25.583649430196434,25.965402279214263,0.2784668843292171
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,4.675210747650751,0.0,0,0,1,1,0.8232869259066665,0.8781692986062433,4.0,0.0025026610885082105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AVAXUSDT,2024-07-11 09:30:00+00:00,25.64,25.583649430196434,25.865402279214265,0.3199459677184785
